anime_id,name,genre,type,episodes,rating,members,description
24845,Nyanfuru,"Comedy, Music",TV,Unknown,5.54,159,
9810,Nyani ga Nyandaa Nyandaa Kamen,Comedy,TV,83,6.75,169,
24403,Nyanpuku Nyaruma,Comedy,TV,Unknown,4.0,176,
19305,Nyuru Nyuru!! Kakusen-kun,Comedy,TV,25,5.44,280,
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,Comedy,TV,13,5.1,152,
16970,Nyuuin Bokki Monogatari: Odaijini!,"Comedy, Ecchi, Seinen",OVA,2,6.53,129,
32166,Obaachan no Takaramono,"Kids, Music",Music,1,4.5,39,
26033,Obake Entotsu no Uta,"Historical, Kids",Movie,1,6.0,76,
26317,Obake Nagaya,"Comedy, Kids, Supernatural",OVA,1,8.33,42,
22991,Obake no Q-Tarou: Susume! 1/100 Daisakusen,"Comedy, Kids, School, Slice of Life, Supernatural",Movie,1,6.6,61,
22993,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen,"Comedy, Kids, School, Slice of Life",Movie,1,5.6,59,
27573,Obasuteyama,Drama,Movie,1,7.0,57,
28101,Obatalian,Comedy,Special,1,4.75,63,
20075,Obocchama-kun,"Comedy, Parody",TV,164,6.47,85,"{{stub}}
{{Series
|image=File:Obocchama-kun.jpg
|genre= Comedy
|demographic=Shōnen
|tag= Slapstick
|media=Anime, Manga
|wiki=
|foundingdate=
|pagecount=
|datechecked=
|animangafooter=
|animanganavlink=No
|adoptable=
}}__NOTOC__
{{Translation|'''Obocchama-kun'''|おぼっちゃまくん}} is a Japanese manga series written and illustrated by Yoshinori Kobayashi. It was serialized in [[Shogakukan]]'s Monthly ''[[CoroCoro Comic]]'' magazine from issues May 1986 to September 1994, completing up to 24 volumes. It wo"
34358,Ocha-ken: Hotto Monogatari,"Kids, Slice of Life",TV,13,6.67,29,
34363,Ocha-ken: Ryokutto Monogatari,"Kids, Slice of Life",TV,13,8.0,20,
28143,Ochou Fujin no Gensou,"Drama, Historical",Movie,1,4.24,156,
9070,Oden-kun,Comedy,TV,156,7.36,118,"{{Series
|genre=Romance, Yaoi
|media=Manga
|image=File:Conveni-kun..jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Conveni-kun.''' (コンビニくん。) is a [[yaoi]] [[manga]] series by Junko. It was serialized in Chara. 

==Plot==
To break away from his existence as a NEET (Not in Education, Employment, or Training) and staying at home all day, Endou Hiroshi starts work at a convenience store. There he meets an arrogant and rude co-worker, Yamai Kouhei, whom he just can't get along with. H"
18469,Odoriko Clinoppe,"Comedy, Slice of Life",TV,26,5.75,99,
14181,Oedo wa Nemurenai!,"Drama, Fantasy, Historical, Shoujo",OVA,1,6.22,173,
31575,Offside,"Action, Drama, Sports",OVA,1,5.5,83,"{{Series
|demographic=Shōnen
|genre=Comedy, Drama, Sports, Romance
|tag=Ecchi, Football, Exorcism
|media=Manga
|image=File:No_Side.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''No Side''' (ノーサイド) is a [[manga]] series by Fumiharu Ikeda. It was serialized in Business Jump.

==Plot==
It's about a guy named Yuuji, who love to play rugby. One day he just up and dies, in the middle of a Rugby match. His spirit is unable to rest, because his team has never gotten a try. So what does h"
19921,Ogami Matsugorou,"Action, Martial Arts, Romance, School, Shounen",OVA,1,6.08,90,#REDIRECT [[Notari Matsutarō]]
7575,Oh! Family,"Comedy, Drama, Romance, Shoujo, Slice of Life",TV,26,6.17,201,"{{Series
|genre=Comedy, Slice of Life
|demographic=Shōjo
|tag=Family
|media=Anime, Manga
|wiki=family-acgn
|wiki name=Family ACG Wiki
|image=File:Oh Family.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{Translation|'''Family!'''|ファミリー!|Famirī!}} is a Japanese comedy manga series written and illustrated by Taeko Watanabe, the author of [[Kaze Hikaru]]. It was serialized in [[Shogakukan]]'s [[Bessatsu Shōjo Comic]] magazine from issues July 1981 to September 1985, before the chapter"
25139,Oh! My Konbu,"Comedy, Shounen, Slice of Life",TV,22,6.38,70,
18815,Oh! Super Milk-chan Special,"Action, Comedy, Sci-Fi",Special,1,5.93,178,
19897,Ohayo! Spank (Movie),"Comedy, Romance, Slice of Life",Movie,1,6.57,97,
34234,Ohayou! Kokekkou-san,Comedy,TV,Unknown,2.75,61,
8415,Oi! Ryouma,"Adventure, Drama, Historical",TV,39,6.48,176,
16530,Ojamanga Yamada-kun,"Comedy, Slice of Life",TV,103,7.77,250,
16730,Ojamanga Yamada-kun (Movie),"Comedy, Slice of Life",Movie,1,7.09,142,
16480,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,"Adventure, Comedy, Fantasy",Movie,1,5.0,94,
30942,Ojarumaru: Chitchai Mono no Ookina Chikara,"Historical, Kids",OVA,1,5.17,47,
16482,Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,5.64,78,
31672,Ojarumaru: Wasureta Mori no Hinata,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,3.67,51,
13091,Ojiichan ga Kaizoku Datta Koro,Comedy,Movie,1,4.41,128,
31971,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!,Slice of Life,OVA,1,5.5,46,
30980,Ojiichan no Hanabi,"Drama, Kids",OVA,1,8.0,40,
32229,Ojiichan no Komoriuta,"Kids, Music",Music,1,4.78,37,
30997,Ojiichan no Tomato,"Drama, Kids",OVA,1,6.5,37,
30943,Ojiichan wa Boku no Hero,"Drama, Kids",OVA,1,8.4,101,
23865,Ojisan Kaizou Kouza,Comedy,Movie,1,6.43,60,
26145,Okaachan Gomen ne,"Historical, Kids",Movie,1,9.0,47,
26155,Okaasan no Ki,"Historical, Kids",OVA,1,5.0,42,"{{Series
|demographic=Seinen
|genre=Comedy, Romance, Sports
|tag=Ecchi, Martial Arts
|media=Manga
|image=File:Kick no Onee-san.png
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Kick no Onee-san''' (キックのお姉さん, lit. ""Kick the Girl!"") is a completed [[seinen]] [[manga]] written and illustrated by Yuuto Inai. It was serialized in [[Big Comic Spirits]].

==Plot==
Akiyama first came across seeing Hana in the corner of the television screen when some nameless female kickboxer was being inte"
30978,Okaasan no Yasashii te,"Drama, Kids",OVA,1,8.0,38,
26315,"Okaasan, Nakanaide","Drama, Kids",OVA,1,8.0,49,
10353,Okama Hakusho,"Comedy, Seinen",OVA,3,5.67,183,#REDIRECT [[The Peasant Noble]]
19069,Okane wa Mawaru: Kurashi to Kinyuu,Slice of Life,OVA,1,5.31,92,
8799,Okawari-Boy Starzan S,"Action, Adventure, Sci-Fi",TV,34,6.9,128,
4220,Okon Joururi,"Drama, Fantasy, Historical",Movie,1,6.06,177,
30158,Okore!! Nonkuro,Kids,Special,1,3.93,52,
26143,Okori Jizou,"Historical, Kids",Movie,1,8.33,52,
32472,Okoru yo!,"Kids, Music",Music,1,5.0,37,
22275,OL Kaizou Kouza,"Comedy, Slice of Life",OVA,1,6.07,107,
17624,Omakase Scrappers,"Adventure, Comedy, Sci-Fi",TV,39,6.89,81,"{{Series
|genre=Science Fiction
|demographic=Kodomo
|image = File:Omakase Scrappers.jpg
|tag=Robots
|media=Anime, Manga
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Omakase Scrappers''' (おまかせスクラッパーズ) is a Japanese original anime series created by [[Monkey Punch]] and based off his SF manga, '''Robot Kyuudan Garakuters''' (ロボット球団ガラクターズ). It was produced by [[NHK]] and ACC Productions and aired on NHK BS2's '''Satelite Anime Theatre''' (衛星アニメ劇場 Eisei Anime Gekijo?) block from April 7"
29846,Omakase! Miracle Cat-dan,"Comedy, Kids, Super Power",TV,32,5.25,240,
26197,Omedetou Jesus-sama,"Historical, Kids",OVA,1,5.67,68,
33888,Omoi Au Christmas 2011,Fantasy,Special,3,4.67,35,
2742,Omoikkiri Kagaku Adventure Sou Nanda!,"Comedy, Kids, Sci-Fi",TV,26,5.68,195,
33343,Omusubi Kororin,"Fantasy, Kids",Movie,1,3.33,41,
8229,"on-chan, Yume Power Daibouken!",Fantasy,Special,1,5.4,98,
31057,Onaka Hime,Fantasy,ONA,3,4.5,175,"{{Infobox/Person
|occupation=Writer
}}
'''Hajime Kanzaka''' is a Japanese novelist best known as the creator of the [[Slayers]] and [[Lost Universe]] franchises.
==Works==
===Most Notable===
===Others===
*Higaeri Quest (日帰りクエスト, Higaeri Kuesuto) (manga)
*Yami no Sadame o Seōmono (闇の運命を背負う者) (manga)
*Sheriff Stars MS (シェリフスターズ MS, Sherifu Sutāzu Emuesu) (manga)
*DOORS I Mazekoze Shuuzenya (DOORS I まぜこぜ修繕屋) (novel)
==References==
<references/>
==External Links==
*[[w:c:kanzaka|Kanzakadex]]
[[Categ"
7531,Onbu Obake,Supernatural,Movie,1,6.08,97,
32763,One and Three Four,Music,Music,1,4.51,89,
14947,Onegai My Melody: Yuu &amp; Ai,"Comedy, Fantasy",Movie,1,5.73,271,#REDIRECT [[Please My Melody]]
29435,Ongaku Sekai Ryokou,"Kids, Music",TV,Unknown,2.67,45,
29403,Oni Keibu Anpan,"Kids, Police",Special,2,5.75,40,
21163,Oni no Ko to Yuki Usagi,"Demons, Fantasy, Kids",Movie,1,6.21,131,
29795,Onigakure Yama no Soba no Hana,"Demons, Historical, Kids",Movie,1,5.81,91,
28115,Onigara,"Demons, Kids",OVA,1,6.4,64,"{{Series
|genre=Fantasy
|media=Anime, Game
|wiki=onigiri
|wiki name=Onigiri Wiki
|image=File:Onigiri.jpg
|foundingdate=June 13, 2014
|pagecount=4,690
|datechecked=May 7, 2021
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{translation|'''Demon Cutter'''|鬼斬|Onigiri}} is an action massively multiplayer online role-playing [[game]] by CyberStep. The game was originally released in Japan on February 6, 2014 and in North America on July 1, 2014. The English console versions were released on"
22541,Oniku Daisuki! Zeushi-kun,Comedy,TV,12,4.98,150,
28185,Oniku Daisuki! Zeushi-kun 2nd Season,Comedy,ONA,6,5.05,92,
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,Comedy,ONA,1,4.31,63,
23819,Onimaru: Senjou ni Kakeru Itsutsu no Seishun,"Action, Adventure",OVA,1,5.25,76,
20085,Only You: Viva! Cabaret Club,Comedy,TV,15,6.8,75,
32225,Onpu,"Kids, Music",Movie,1,5.1,43,"{{Series
|genre=Adventure, Fantasy
|media=Manga
|image=File:Opus.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Opus''' is a [[manga]] series by Satoshi Kon. 

==Plot==
''Opus'' is Kon's metafictional tale of Chikara Nagai, a creator under pressure to finish his latest graphic novel, Resonance, who finds that the harshest critic of the shock ending he's got planned is the character who'll have to die in it! Nagai's strengths and weaknesses as a creator are tested beyond their lim"
29275,Ooedo Torimonochou: Nezumi Kozou,"Historical, Kids, Mystery",OVA,1,8.0,41,
28113,Ooi! Adacchii!,"Historical, Kids",OVA,1,7.5,53,
29888,Ooi! Hanimaru,"Kids, Music",Music,1,3.84,77,
17521,Ookami Shounen Ken,"Adventure, Kids",TV,86,5.65,164,
23007,Ookami Shounen Ken (Movie),"Adventure, Kids",Movie,1,4.0,73,
23009,Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou,"Adventure, Kids",Movie,1,6.57,85,
23645,Ookami to Nanahiki no Ko Yagi,"Fantasy, Kids",OVA,1,6.8,60,
21539,Oraa Guzura Dado,"Comedy, Kids",TV,52,6.63,87,
29053,Orangutan,"Kids, Music",Music,1,4.16,98,
9338,Ore no Sora Keiji-hen,"Action, Drama, Police",OVA,2,6.0,131,
19831,Ore wa Chokkaku,Comedy,TV,36,7.13,102,"#REDIRECT [[From Today, It's My Turn!!]]"
25809,Ore-tachi Ijiwaru Kei,Comedy,TV,14,5.71,101,
27389,"Ore-tachi, Tomodachi!","Fantasy, Kids",OVA,1,6.25,53,
8999,Origami Warriors,"Action, Adventure",TV,52,7.15,143,"{{Series
|image = File:Gordian_Warrior.jpg
|genre=Mecha
|media=Anime
}}{{Translation|'''Gordian Warrior'''|闘士ゴーディアン|Tōshi Gōdian}}  is a Japanese anime mecha series that aired from 1979 to 1981 for 73 episodes by [[Tatsunoko Production]]s. 
==Plot==
The Earth had become a wasteland of deserts as the survivors work to rebuild communities. Daigo Otaki is a young orphan raised by his uncle till adulthood, when Daigo discovers that Victor City was in fact planned by his father who was a genius scien"
30065,Osamishi Tani no Wakare Uta,"Historical, Music",Movie,1,3.95,102,
22567,Osaru no Monkichi no Kin no Ono Gin no Ono,Kids,OVA,1,5.05,81,
23267,Osaru no Tairyou,Slice of Life,Movie,1,4.36,111,"{{Series
|genre=Drama
|demographic=Shōjo
|tag=Music
|media=Anime, Manga
|image=File:Nozomi in the Sun.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{Translation|'''Nozomi In The Sun'''|さすらいの太陽|Sasurai no Taiyou|lit. Wandering Sun}} is a Japanese [[manga]] series written by Keisuke Fujikawa and illustrated by Mayumi Suzuki. It also received an anime adaptation by [[Mushi Production]] which ran for 26 episodes from April 8 to September 30, 1971.
==Plot==
Two girls were switched at b"
3362,Oshare Majo Love and Berry: Shiawase no Mahou,Magic,Movie,1,5.83,398,
9866,Oshin,Drama,Movie,1,7.96,221,"{{stub}}
[[File:AiHoshinoAnime.png|thumb|240px|The ""oshi"" ([[w:c:oshinoko:Ai Hoshino|Ai Hoshino]] from ''Oshi no Ko: [[Their Idol's Children]]'']]
{{translation|'''Oshi'''|推し|lit. ""Favorite""}} is a Japanese slang term used mainly for [[idol]]s and actors, and refers to a person who is your favorite and that you focus most of your support on. It can refer to an individual celebrity or a specific member of a group. It doesn't specifically have anything to do with [[anime]] and [[manga]], but often"
29796,Oshizuka ni,Kids,Movie,1,4.08,94,"#REDIRECT [[The Fruit of Evolution: Before I Knew It, My Life Had It Made]]"
33154,Osiris no Tenbin: Season 2,"Drama, Supernatural, Thriller",ONA,11,6.08,250,
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Comedy,Special,1,6.29,193,
32088,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,"Comedy, Historical",OVA,1,6.4,191,
19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,Comedy,Movie,1,6.52,224,
34238,Osomatsu-san: Ouma de Kobanashi,"Comedy, Parody",Special,1,7.55,2525,
20023,Otanoshimi Anime Gekijou,Comedy,TV,26,6.83,62,#REDIRECT [[Tatsunoko Bible Series]]
30025,Otenki Boys,"Kids, Super Power",TV,30,6.33,39,#REDIRECT [[Weathering with You]]
23181,Otogi Banashi: Bunbuku Chagama,Kids,Movie,1,6.33,85,
14213,Otogi Manga Calendar,Historical,TV,312,6.11,146,
17675,Otogi no Sekai Ryokou,Adventure,Movie,1,5.5,67,
23011,Otoko Doahou! Koushien,"Action, Sports",TV,156,6.6,86,
17467,Otoko Ippiki Gaki Daishou,"Action, Drama, Shounen",TV,156,7.2,158,"{{Series
|demographic=Shōnen
|genre=Action, Drama
|tag=Delinquent
|media=Anime, Manga, Film
|image=File:Otoko_Ippiki_Gaki_Daishou.jpg
|wiki=jump
|pagecount=554
|datechecked=June 8, 2018
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Otoko Ippiki Gaki Daishou''' (男一匹ガキ大将) is a [[manga]] series by Hiroshi Motomiya. It was serialized in [[Weekly Shonen Jump]]. An [[anime]] series was also produced by AT-X.

==Plot==
Oddball Junior High Student Mankichi Togawa accompanied by the one eyed"
29635,Otoko to Onna to Inu,"Comedy, Romance",Movie,1,4.4,109,
19559,Otoko wa Tsurai yo: Torajirou Wasurenagusa,"Comedy, Romance",Special,1,5.78,78,
17903,Otokogi,Seinen,OVA,3,5.83,88,"{{Series
|genre=Horror, Mystery
|demographic=Seinen
|media=Manga
|tag=Survival
|image=File:Tomogui.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Tomogui''' (共食い) is a [[manga]] series written by Kanazawa Nobuaki and illustrated by Razen. 

==Plot==
The students of Kamishiro High-School Class 2-A swore revenge on their homeroom teacher, Takao Nanami. Against her, a fake suicide had been concerted, meant to be played out by one of her students, whose actual death would later sink"
33414,Otona no Ikkyuu-san,"Comedy, Historical",Special,3,5.0,67,#REDIRECT [[Armor Shop for Ladies & Gentlemen]]
32073,Otoshidama,"Kids, Music",Music,1,4.0,39,
23515,Otsuki-sama to Oujo,Fantasy,OVA,1,6.2,68,
29922,Ou-sama Ninatta Kitsune,,Movie,1,4.16,74,
7106,Ougon Senshi Gold Lightan,"Mecha, Sci-Fi",TV,52,6.57,287,
29399,Ousama Monogatari,"Adventure, Kids",TV,Unknown,5.6,101,#REDIRECT [[Sea Story]]
7526,Ousama no Shippo,Fantasy,Movie,1,5.64,107,#REDIRECT [[The Flowers of Hard Blood]]
30905,Owanko,Comedy,ONA,7,5.17,65,
28089,Oyo Neko Bunyan,"Comedy, Kids",TV,31,6.0,51,
33175,Oyone to Mattsan: Ai no Uta,"Music, Romance",OVA,1,5.71,39,
30932,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,"Drama, Fantasy, Kids",OVA,1,8.33,36,
33618,Ozmafia!! Special,"Historical, School, Shoujo",Special,1,4.35,574,#REDIRECT [[S · A: Special A]]
20185,Pa-Pa-Pa the ★ Movie: Perman,"Adventure, Comedy",Movie,1,6.73,111,
29611,Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!,"Adventure, Comedy, Kids, Super Power",Movie,1,6.75,77,
13165,Paboo &amp; Mojies,Kids,TV,52,4.0,113,
28595,Pac-World,"Adventure, Comedy, Sci-Fi",TV,52,5.47,212,"{{Series
|demographic=Shōnen
|genre=Action, Adventure, Drama, Science Fiction
|tag=Harem, School, Virtual Reality, MMORPG
|media=Anime, Manga, Light Novel, OVA, Film, Game, Guide Book
|wiki=accelworld
|wiki name=Accel World Wiki
|image=File:Accel World.png
|foundingdate=February 20, 2012
|pagecount=273
|datechecked=May 7, 2021
|animangafooter=Yes
|animanganavlink=Yes
|adoptable=No
}}
{{translation|'''Accel World'''|アクセル・ワールド|Akuseru Wārudo}} is a Japanese [[light novel]] series written by Reki K"
7960,Pachislo Kizoku Gin,"Action, Game",TV,23,6.44,223,
33238,Padak Padak,Drama,Movie,1,6.5,62,
13463,Panda no Taputapu,Kids,TV,Unknown,6.55,131,
29487,Paniponi,"Kids, Slice of Life",TV,Unknown,4.75,55,"{{Series
|genre=Comedy
|tag=Parody, School
|media=Anime, Manga, OVA, Audio Drama
|wiki=paniponidash
|wiki name=Pani Poni Dash Wiki
|image=File:Pani Poni Dash!.jpg
|pagecount=59
|datechecked=July 26, 2017
|animangafooter=Yes
|animanganavlink=No
|adoptable=Yes
}}
{{translation|'''Pani Poni''' (ぱにぽに), also known by the title of its [[anime]] adaptation, '''Pani Poni Dash!'''|ぱにぽにだっしゅ!|Pani Poni Dasshu!}}, is a Japanese [[manga]] series by Hekiru Hikawa that uses parody, frequently referencing Japan"
32842,Panpaka Pants,"Comedy, Kids",TV,Unknown,4.17,67,
29832,Panpaka Pants Movie: Bananan Oukoku no Hihou,"Adventure, Kids",Movie,1,6.17,70,
30417,Panpaka Pants O-New!,"Comedy, Kids",TV,26,3.6,131,
33002,Panpaka Pants W-O-New!,"Comedy, Kids",TV,Unknown,4.5,85,
10953,Pants Pankurou,"Comedy, Kids, Slice of Life",TV,85,6.38,71,
28073,Papa Mama Bye Bye,"Historical, Kids",Movie,1,6.0,56,
26133,Paper Cranes Story: Kenta to Maiko,"Fantasy, Historical, Kids",OVA,1,8.0,47,
30403,Paper Film,Comedy,Movie,1,3.33,102,
29727,Paradise,"Adventure, Psychological, Space",Movie,1,7.88,141,"{{Series
|image = File:1_2=Paradise.jpg
|demographic = Shōnen, Seinen
|genre=Hentai, Comedy, Romance,
|tag=Ecchi, Harem, 
|media=Manga, OVA
}}
{{Translation|'''1+2＝Paradise'''|1+2=パラダイス|Ichi tasu Ni wa Paradaisu}} is a Japanese manga series by Sumiko Kamimura and published by [[Kodansha]]'s Monthly Shōnen Magazine. A 2-episode [[OVA]] by Toei Video was released in 1990.

The manga compiled up to 5 volumes due to Kodansha discontinuing the series as it was branded as one of the ""Harmful manga"" fo"
3879,Paris no Isabelle,"Drama, Historical",TV,13,6.19,216,
29459,Pata Pata Mama,"Kids, Music",Music,1,3.93,85,
22591,Patalliro Saiyuuki! Special,"Adventure, Comedy, Fantasy, Shoujo, Shounen Ai",Special,1,5.75,183,
6018,Patchin shite! Obaachan,Drama,Movie,1,6.83,112,
24121,Patta Potta Monta,"Comedy, Kids, Slice of Life",TV,26,5.6,56,
22609,Patty &amp; Jimmy no Kimikoso Superstar,"Kids, Sports",OVA,1,3.82,72,
33122,Pâtisserie no Monster,Slice of Life,ONA,4,4.61,100,"{{stub}}
{{Series
|image=File:Monster Strike.jpg
|genre=Action, Fantasy
|media=Anime, OVA, Film, Game, Guide Book
|wiki=monster-strike-enjp
|wiki name=MONSTER STRIKE WIKI
|foundingdate=January 8, 2017
|pagecount=3,046
|datechecked=May 7, 2021
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}__NOTOC__
{{translation|'''Monster Strike''' (モンスターストライク|Monsutā Sutoraiku}}, or {{translation|'''MonSt'''|モンスト|Monsuto}} for short, is a Japanese mobile physics [[game]] with elements of RPGs, strategy"
33310,Peach Command Shin Momotarou Densetsu,"Adventure, Comedy",TV,24,6.6,44,
12359,Pecola,Kids,TV,26,5.35,147,
33913,Peeban,Comedy,OVA,6,4.75,30,
19849,Peeping Life 5.0ch,"Comedy, Slice of Life",OVA,10,4.75,207,
27399,Peeping Life Movie: We Are The Hero,"Comedy, Slice of Life",OVA,1,5.1,127,
29729,Peeping Life x IODATA: Quiz!! Input Output,Comedy,ONA,8,3.72,117,
32143,Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro,"Comedy, Slice of Life, Supernatural",OVA,10,4.0,93,
32147,Peeping Life x Kids Station,"Comedy, Slice of Life",Special,3,4.08,77,
33789,Peeping Life x Sanyo,"Comedy, Slice of Life",ONA,4,4.73,101,
22675,Peeping Life: Gekijou Original-ban,"Comedy, Slice of Life",Movie,5,4.67,161,
22631,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,"Comedy, Parody",OVA,10,4.88,135,
22635,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,"Comedy, Parody",ONA,4,4.12,120,
22633,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials,"Comedy, Parody",Special,2,3.94,115,
17359,Peeping Life: The Perfect Explosion,"Comedy, Slice of Life",OVA,10,5.19,211,
25941,Peeping Life: The Perfect Explosion Specials,"Comedy, Slice of Life",Special,3,4.35,107,
32145,Peeping Life: The Perfect Extension Specials,"Comedy, Slice of Life",Special,2,5.7,75,
32146,Peeping Life: TV Asahi Josei Announcer Collab,"Comedy, Slice of Life",Special,1,4.67,83,
8324,Pelican Road Club Culture,"Drama, Romance, Shounen",OVA,1,6.35,161,
7709,Peng You Town,"Kids, Slice of Life",Special,1,5.24,149,
4331,Penguin no Mondai,"Comedy, Kids",TV,100,6.7,377,"{{Series
|demographic=
|genre=Comedy
|tag=Comedy
|media=Manga, Anime, Game
|image=File:Penguin no Mondai.jpg|center|250px
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Penguin no Mondai''' (ペンギンの問題, lit. A Penguin's Troubles) is a comedic manga series by Yūji Nagai.

It has been adapted into a televised anime series which airs on TV Tokyo & has also been adapted in to a theatrical film and video games.

==Plot==
It is about a penguin named Beckham Kinoshita, who attends Kirikabu Ele"
10856,Penguin no Mondai DX?,"Comedy, Kids",TV,52,6.27,98,"{{Series
|demographic=
|genre=Comedy
|tag=Comedy
|media=Manga, Anime, Game
|image=File:Penguin no Mondai.jpg|center|250px
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Penguin no Mondai''' (ペンギンの問題, lit. A Penguin's Troubles) is a comedic manga series by Yūji Nagai.

It has been adapted into a televised anime series which airs on TV Tokyo & has also been adapted in to a theatrical film and video games.

==Plot==
It is about a penguin named Beckham Kinoshita, who attends Kirikabu Ele"
10855,Penguin no Mondai Max,"Comedy, Kids",TV,50,6.88,101,"{{Series
|demographic=
|genre=Comedy
|tag=Comedy
|media=Manga, Anime, Game
|image=File:Penguin no Mondai.jpg|center|250px
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Penguin no Mondai''' (ペンギンの問題, lit. A Penguin's Troubles) is a comedic manga series by Yūji Nagai.

It has been adapted into a televised anime series which airs on TV Tokyo & has also been adapted in to a theatrical film and video games.

==Plot==
It is about a penguin named Beckham Kinoshita, who attends Kirikabu Ele"
6063,Penguin no Mondai Movie,"Comedy, Kids",Movie,1,4.7,110,"{{Series
|demographic=
|genre=Comedy
|tag=Comedy
|media=Manga, Anime, Game
|image=File:Penguin no Mondai.jpg|center|250px
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Penguin no Mondai''' (ペンギンの問題, lit. A Penguin's Troubles) is a comedic manga series by Yūji Nagai.

It has been adapted into a televised anime series which airs on TV Tokyo & has also been adapted in to a theatrical film and video games.

==Plot==
It is about a penguin named Beckham Kinoshita, who attends Kirikabu Ele"
16434,Penguin&#039;s Memory: Shiawase Monogatari,"Drama, Military, Seinen",Movie,1,7.32,189,
34156,PePePePengiin,Comedy,TV,Unknown,7.24,217,
32736,Pepsi Nex x 009 Re:Cyborg,"Action, Comedy",Movie,3,5.27,135,
29613,Perman: Birdman ga Yatte Kita!!,"Adventure, Comedy, Kids, Super Power",Movie,1,5.89,77,
30646,Perman: Copy World no Nazo,"Comedy, Kids",Special,1,5.29,73,
16458,Perrine Monogatari Movie,"Drama, Historical, Shoujo, Slice of Life",Movie,1,6.69,126,#REDIRECT [[My Love Story!!]]
16460,Perrine Monogatari Specials,"Drama, Historical, Kids, Shoujo, Slice of Life",Special,2,6.53,111,#REDIRECT [[Bakemonogatari]]
29177,Persia no Komoriuta: Watashi no Hana,"Kids, Music",Music,1,3.63,87,
23739,Peter Pan no Bouken Specials,"Adventure, Fantasy",Special,2,5.71,128,"{{Series
|genre=Adventure, Fantasy
|demographic=Kodomo
|tag=Literature
|media=Anime
|wiki=peterpan
|wiki name=Peter Pan Wiki
|image=File:Peter Pan.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
Peter Pan: The Animated Series (ピーターパンの冒険, ''Pītā Pan no Bōken'', lit. ''The Adventures of Peter Pan'') is an anime series by Nippon Animation, directed by Yoshio Kuroda, which first aired in Japan on Fuji Television between January 15, 1989, and December 24, 1989, and It is also popular in t"
32660,Petit Petit Muse,"Cars, Horror, Kids",TV,26,8.14,78,
29953,Phantasm,"Dementia, Music",Movie,1,3.59,74,"{{Series
|demographic=Shōnen
|genre=Action, Fantasy, Supernatural
|tag=Mafia
|media=Manga
|wiki=fantasma
|wiki name=Fantasma Wiki
|image=File:Fantasma.jpg
|foundingdate=October 7, 2013
|pagecount=25
|datechecked=June 11, 2017
|animangafooter=Yes
|animanganavlink=Yes
|adoptable=No
}}
{{translation|'''Fantasma'''|ファンタズマ|Fantazuma}} is a Japanese [[manga]] series written and illustrated by Yuuji Kaku.

Fantasma originally began as a one-shot named BAD☆SWING and was published in Jump SQ Issue 2012-0"
10466,Phantom Yuusha Densetsu,"Action, Drama, Military, Seinen",OVA,1,5.44,176,"#REDIRECT [[The Legend of the Legendary Heroes]]
[[Category:Reduplications]]"
3458,Pi Po Pa Po Patrol-kun,"Comedy, Kids",TV,65,6.05,153,
